,artistName,trackName,msPlayed,datetime,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,time_signature,albumName,albumID
13610,Imagine Dragons,Real Life,23,2022-01-09 21:15:00,0.262,0.564,0,-7.99,1,0.0455,0.0147,0.00659,0.103,0.13,195.489,7JAzAyjbJFPznEFdqpa1Si,4,Origins (Deluxe),3JfSxDfmwS5OeHPwLSkrfr
13611,G-Eazy,Got A Check (feat. ALLBLACK & Offset Jim),1143,2022-01-09 21:15:00,0.862,0.693,10,-4.096,0,0.277,0.162,0.0,0.114,0.44,81.984,6GEH35NKoeqMnDmT37YmHg,4,B-Sides,2C6M7W3XuPMko8hacm8Ibo
13612,Martin Garrix,Higher Ground (feat. John Martin),958,2022-01-09 21:15:00,0.442,0.619,1,-5.28,1,0.0321,0.0841,0.0,0.0889,0.382,128.318,0rohJsT6NWsThpukt0Xxdc,4,Higher Ground (feat. John Martin),2wfc0nU4LeUtwyhbkOE6iH
13613,Coldplay,Shiver,1473,2022-01-09 21:15:00,0.396,0.803,4,-6.186,1,0.0487,0.0334,0.0,0.0688,0.286,116.705,2yPsPp4h5Q9Ql9UhMQRZho,3,Old School Indie,0tJfu3xhg5y7uaM3LkoWVL
13614,Wrabel,Into The Wild,918,2022-01-09 21:16:00,0.605,0.65,11,-5.299,0,0.0368,0.169,0.00422,0.284,0.265,104.013,4g2T3FUjXH6XuboKw60hHX,4,Sideways,5XsAy9Iqc4HVotx800ojMA
13615,Martin Garrix,Pressure (feat. Tove Lo),1422,2022-01-09 21:16:00,0.859,0.558,7,-8.991,0,0.0902,0.659,0.324,0.124,0.357,114.978,4ga4WvRNhMsIL38pkBbnIN,4,Pressure (feat. Tove Lo),5s55A56E4N7390TTEUzwKN
13616,AREA21,Spaceships,869,2022-01-09 21:16:00,0.441,0.766,6,-5.921,0,0.0533,0.0181,1.6e-06,0.509,0.52,150.054,1Szod3mLKHywl09AOy08Xc,4,Spaceships,7FdgB34edYkJcORi7dAXGi
13617,Lucas & Steve,Another Life (feat. Alida),7175,2022-01-09 21:16:00,0.541,0.653,5,-5.954,1,0.04,0.00531,0.0,0.126,0.264,123.854,4snOHAw3BxiKWFeOyLeEpB,4,Letters To Remember,5ewnC9DmcClqT2cqKvvNCe
13618,Gryffin,Need Your Love (with Noah Kahan),1876,2022-01-09 21:16:00,0.581,0.76,0,-3.962,1,0.0406,0.16,0.0,0.183,0.523,104.099,1vsQb8n0icvMsFnL9663LM,4,Gravity,5CaTHgZaRvb2vCK1mVbCR1
13619,SAINT PHNX,Up To The Stars,5488,2022-01-09 21:16:00,0.269,0.363,7,-8.544,0,0.028,0.609,0.0,0.115,0.239,164.277,1r8VtAqCsD9WBNEHRNG6eb,3,DDMN,7BDGpfMw87xBmeNeZE681g
13620,SAINT PHNX,Up To The Stars,835,2022-01-09 21:16:00,0.269,0.363,7,-8.544,0,0.028,0.609,0.0,0.115,0.239,164.277,1r8VtAqCsD9WBNEHRNG6eb,3,DDMN,7BDGpfMw87xBmeNeZE681g
13621,Kodaline,The Riddle,969,2022-01-09 21:16:00,0.65,0.773,11,-7.549,1,0.169,0.151,4.61e-06,0.105,0.458,98.551,2BwYgQ48l8ky3CULr9cint,4,I Wouldn't Be - EP,0Y7pcfduu7xTuLF2MmAHw5
13622,David Guetta,If You Really Love Me (How Will I Know),2292,2022-01-09 21:16:00,0.692,0.883,7,-4.698,1,0.0582,0.0512,0.0,0.228,0.614,122.984,1f22BDzMoY04eLC6k2TkrV,4,,
13623,David Guetta,If You Really Love Me (How Will I Know),23,2022-01-09 21:16:00,0.692,0.883,7,-4.698,1,0.0582,0.0512,0.0,0.228,0.614,122.984,1f22BDzMoY04eLC6k2TkrV,4,,
13624,David Guetta,If You Really Love Me (How Will I Know),493,2022-01-09 21:16:00,0.692,0.883,7,-4.698,1,0.0582,0.0512,0.0,0.228,0.614,122.984,1f22BDzMoY04eLC6k2TkrV,4,,
13625,Swedish House Mafia,Don't You Worry Child,23,2022-01-09 21:16:00,0.609,0.83,11,-3.229,0,0.0552,0.117,0.0,0.18,0.478,128.986,0Xsytzrjs2YaFhGp2JwPVT,4,Pregame Hits,1aK3FJpDrPFo6SZuuNObRv
13626,Kodaline,Blood and Bones,752,2022-01-09 21:16:00,0.471,0.354,2,-8.514,1,0.0288,0.575,4.69e-05,0.0695,0.0979,74.965,4uIE29yKjg7Cbw6aEXyxiK,4,I Wouldn't Be - EP,0Y7pcfduu7xTuLF2MmAHw5
13627,The Score,On And On,892,2022-01-09 21:16:00,0.53,0.727,1,-5.179,0,0.0441,0.0387,0.0,0.212,0.385,76.943,65Ce0h4SA18GuH6nuI1QWe,4,ATLAS (Deluxe),2estDSavGQ2q3IHLbzxkSE
13628,Kygo,Freedom,861,2022-01-09 21:16:00,0.715,0.635,7,-6.591,1,0.0791,0.127,0.0,0.0862,0.39,112.887,5Gj1wG8b12VQdEd3hUuSwo,4,Freedom,34JUh6M6Bvy2Dvo13bWfu4
13629,Ashe,Till Forever Falls Apart,23,2022-01-09 21:16:00,0.509,0.498,2,-6.94,1,0.0315,0.413,0.0,0.0674,0.283,99.729,2769RhOZs0ezRncRW1vryp,4,Till Forever Falls Apart,6hjheUnJ3Gp8ll5DuE1VUz
13630,SLANDER,Love Is Gone - Acoustic,3013,2022-01-09 21:17:00,0.541,0.153,6,-10.654,1,0.0303,0.882,1.66e-06,0.16,0.359,139.644,7F1CiKqrY44kh5cDqwHOnx,4,Love Is Gone (Acoustic),4sFNNIc9t1SS1FnuVKXR3J
13631,SABAI,Broken Glass,0,2022-01-09 21:17:00,0.542,0.447,1,-6.746,1,0.0325,0.173,0.0,0.103,0.172,144.863,2PnQicmxjD9DGm790aLqNp,4,Broken Glass,5mETU0u6GjGpVdBWQhSwc7
13632,GOLDHOUSE,i don't wanna know,457,2022-01-09 21:17:00,0.554,0.738,10,-5.888,1,0.0454,0.203,0.0,0.0781,0.231,119.957,41GNtUM0nuTeL9qxMD9ifk,4,i don't wanna know,0BYCTsWZVvFKhjtlzIYNxd
13633,SABAI,Broken Glass,204000,2022-01-09 21:20:00,0.542,0.447,1,-6.746,1,0.0325,0.173,0.0,0.103,0.172,144.863,2PnQicmxjD9DGm790aLqNp,4,Broken Glass,5mETU0u6GjGpVdBWQhSwc7
13634,Dabin,Holding On,43450,2022-01-09 21:21:00,0.465,0.69,5,-5.171,1,0.0394,0.0515,9.04e-06,0.112,0.284,145.013,71kkmlYkfgbrFNozWnquQi,4,Holding On,53PFX7qmIogSGbSCHMpDv9
13635,Rival,Seasons,66935,2022-01-09 21:22:00,0.54,0.676,6,-7.363,1,0.0395,0.15,0.0,0.101,0.479,144.885,3YFBT7K58eMzMSoVYGVsx1,4,Seasons,1KmDKkpvxP1edjeJmkGk94
13636,Fairlane,Hurts Sometimes (with Jonathan Mendelsohn),88310,2022-01-09 21:25:00,0.249,0.732,1,-6.455,1,0.104,0.182,0.0,0.117,0.328,169.896,2wwSQbfTJUqNqDch31XUpW,4,Hurts Sometimes (with Jonathan Mendelsohn),7jOpNmgc2qpGOxwOpanK8B
13637,Syn Cole,Breathe (feat. kaspara),38281,2022-01-09 21:26:00,0.753,0.749,6,-5.214,1,0.0314,0.0546,4.39e-06,0.166,0.589,121.988,7pDdE5FLqcNCvjxzRzm80r,4,Breathe (feat. kaspara),5MYFonEyI51lu0JHBpSRfK
13638,Loote,Wish I Never Met You,2922,2022-01-09 21:26:00,0.621,0.692,7,-5.279,1,0.217,0.0797,0.0,0.0806,0.705,165.967,6Wrx0ZDaB3dxBDl1ZnddXT,4,single.,6XeL8rkWXe5pUdg2uGqmak
13639,Loving Caliber,Say We're Sorry,2803,2022-01-09 21:31:00,0.624,0.635,8,-5.916,1,0.0426,0.226,0.0,0.09,0.401,130.008,2H2ahEFSNOAKgWLGTlGvCw,4,Invested,4NB2QvL3qjoy6CwZby7U5H
13640,Lewis Capaldi,Hold Me While You Wait,1526,2022-01-09 21:34:00,0.688,0.53,11,-5.507,1,0.0333,0.443,0.0,0.0995,0.162,106.958,60iSKGrGazRzICtMjADNSM,4,Divinely Uninspired To A Hellish Extent,5658aM19fA3JVwTK6eQX70
13641,BANNERS,No One Knows Us,513,2022-01-10 04:40:00,0.385,0.394,0,-7.706,1,0.0291,0.43,0.0,0.16,0.231,94.712,0r2qWobW2xckEaeMbGU0AU,4,Where The Shadow Ends,1Oy5r0FpHWcYaQZPvsYaWs
13642,Vancouver Sleep Clinic,Someone To Stay,23,2022-01-10 04:40:00,0.436,0.473,1,-7.24,1,0.0307,0.588,4.35e-05,0.103,0.242,108.906,2xlV2CuWgpPyE9e0GquKDN,4,Revival,7mhJTJjSZtFVDZwR7CU9xC
13643,Sam Smith,Too Good At Goodbyes,610,2022-01-10 04:40:00,0.681,0.372,5,-8.237,1,0.0432,0.64,0.0,0.169,0.476,91.873,1mXVgsBdtIVeCLJnSnmtdV,4,The Thrill Of It All (Special Edition),3TJz2UBNYJtlEly0sPeNrQ
13644,James Arthur,Falling Like The Stars,76658,2022-01-10 04:40:00,0.3,0.347,6,-9.542,1,0.0364,0.79,2.14e-06,0.111,0.164,169.361,395KzBy0bkb57dEvg6cfzJ,3,YOU,0cm9LOQUBK3JUgyoRj238z
13645,James TW,6 Years,985,2022-01-10 04:40:00,0.546,0.39,9,-8.628,1,0.0283,0.663,0.0,0.104,0.121,100.284,0vsiJNdzdlWVZhKbrouZdG,4,,
13646,Zac Efron,Rewrite The Stars,222919,2022-01-10 04:44:00,0.684,0.619,10,-7.005,1,0.0386,0.0716,0.0,0.122,0.284,125.046,630sXRhIcfwr2e4RdNtjKN,4,Rewrite The Stars,0mRqi6mOvyVVVEIfFFfWXU
13647,Bon Jovi,Saturday Night Gave Me Sunday Morning,138808,2022-01-10 05:16:00,0.538,0.939,0,-4.14,1,0.0463,0.000604,0.0,0.107,0.381,127.028,1u0boFewM2O5Ixi42J7F6P,4,Burning Bridges,3AkIHz2xtJzBOGopjuVWxR
13648,The Weeknd,Dawn FM,96240,2022-01-10 11:08:00,0.28,0.478,9,-8.755,0,0.037,0.674,5.85e-05,0.483,0.0807,111.65,6krYS8KtmNAYyb5uTZiYW4,4,Dawn FM,2nLOHgzXzwFEpl62zAgCEC
13649,The Weeknd,A Tale By Quincy,96232,2022-01-10 11:12:00,0.447,0.513,5,-8.67,0,0.127,0.679,2.98e-05,0.096,0.572,67.289,759ndr57jb0URg4j9YSWml,3,Dawn FM,2nLOHgzXzwFEpl62zAgCEC
13650,The Weeknd,"Here We Go… Again (feat. Tyler, the Creator)",5648,2022-01-10 11:23:00,0.469,0.623,1,-4.432,1,0.0302,0.345,0.0,0.588,0.198,134.943,1NhjYYcYTRywc0di98xHxf,4,Dawn FM,2nLOHgzXzwFEpl62zAgCEC
13651,The Weeknd,"Here We Go… Again (feat. Tyler, the Creator)",209777,2022-01-10 11:30:00,0.469,0.623,1,-4.432,1,0.0302,0.345,0.0,0.588,0.198,134.943,1NhjYYcYTRywc0di98xHxf,4,Dawn FM,2nLOHgzXzwFEpl62zAgCEC
13652,The Weeknd,Best Friends,163504,2022-01-10 11:33:00,0.737,0.564,4,-7.045,0,0.105,0.436,0.0,0.351,0.528,90.0,1E5Xu8dur0fAjSP1VpVhAZ,4,Dawn FM,2nLOHgzXzwFEpl62zAgCEC
13653,The Weeknd,How Do I Make You Love Me?,196755,2022-01-10 11:45:00,0.805,0.498,7,-7.927,0,0.0737,0.0203,2.37e-05,0.085,0.636,121.006,2Ghp894n1laIf2w98VeAOJ,4,Dawn FM,2nLOHgzXzwFEpl62zAgCEC
13654,Maroon 5,Sugar,1259,2022-01-10 11:47:00,0.748,0.788,1,-7.055,1,0.0334,0.0591,0.0,0.0863,0.884,120.076,5d6Mjuu2uCGRPYpFjGpCX5,4,V (Asia Tour Edition),6LtzdMGhOCh9s6sssWrpuD
13655,The Chainsmokers,Something Just Like This,670,2022-01-10 11:47:00,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,6RUKPb4LETWmmr3iAEQktW,4,Memories...Do Not Open,4JPguzRps3kuWDD5GS6oXr
13656,Olly Murs,Beautiful to Me,1361,2022-01-10 11:47:00,0.629,0.728,9,-6.094,1,0.0332,0.00572,0.0,0.243,0.559,94.982,45wTMbtGIlwKltBQZQoejb,4,Never Been Better (Expanded Edition),41QyJYx6N181E3QxWpC2FW
13657,GOLDHOUSE,i don't wanna know,1706,2022-01-10 11:47:00,0.554,0.738,10,-5.888,1,0.0454,0.203,0.0,0.0781,0.231,119.957,41GNtUM0nuTeL9qxMD9ifk,4,i don't wanna know,0BYCTsWZVvFKhjtlzIYNxd
13658,FM-84,Running in the Night,270000,2022-01-10 13:32:00,0.527,0.714,2,-8.929,0,0.0371,0.00664,1.16e-06,0.0672,0.375,133.015,0E3HnGJSMplqBSYGsh2exH,4,Atlas,30JbhlAXrxQH4hfjdFnhSR
13659,The Chain Gang Of 1974,Forget,5304,2022-01-10 13:33:00,0.794,0.884,1,-5.931,1,0.179,0.0634,0.0,0.319,0.716,93.064,56TXkBMhaHhmqNq1M30qlE,4,Forget About It (feat. Sunny Malton),4RLU0GFaflztJsjpK5AnJX
13660,The Midnight,WeMoveForward,64313,2022-01-10 13:37:00,0.586,0.641,3,-11.294,1,0.0377,0.0293,0.215,0.751,0.0426,125.995,1TSMtCZksKCU9hXRy2V4K0,4,Days of Thunder,54xM746igJkdPJenRhW1za
13661,Maroon 5,Sugar,156383,2022-01-10 16:27:00,0.748,0.788,1,-7.055,1,0.0334,0.0591,0.0,0.0863,0.884,120.076,5d6Mjuu2uCGRPYpFjGpCX5,4,V (Asia Tour Edition),6LtzdMGhOCh9s6sssWrpuD
13662,The Script,Arms Open,1307,2022-01-10 17:10:00,0.513,0.554,3,-5.638,1,0.0372,0.488,0.000259,0.111,0.722,175.958,3WTUNLFtzWaDwfFfZJZ9d8,4,Freedom Child,3W9NClLDhTHyRmy8ZLfoJf
13663,Jake Scott,Working for You,1209,2022-01-10 17:10:00,0.548,0.497,10,-8.489,1,0.0375,0.42,0.0,0.105,0.118,109.906,57ZmUMnoKaHa29g5xvpDZa,4,Working for You,508G5EcAvh0Mwm7uoXCn69
13664,Metallica,Enter Sandman,3527,2022-01-10 17:12:00,0.577,0.828,6,-8.691,0,0.0298,0.00213,0.0114,0.0581,0.604,123.257,5sICkBXVmaCQk5aISGR3x1,4,Metallica,2Kh43m04B1UkVcpcRa1Zug
